k,#TP,%SMOTE,NB,NB_K,SVM_1,SVM_2,SVM_3,RF_5,RF_10,RF_15,RF_20
180,3,200,67.27%,70.5%,60.64%,54.0%,54.42%,61.6%,62.96%,64.83%,64.78%
k,#TP,%SMOTE,NB,NB_K,SVM_1,SVM_2,SVM_3,RF_5,RF_10,RF_15,RF_20
180,4,0,75.95%,72.81%,62.23%,62.32%,57.6%,65.53%,66.84%,69.83%,70.64%
180,4,50,73.82%,73.72%,62.7%,62.97%,60.5%,60.93%,68.06%,67.43%,68.38%
180,4,100,73.22%,74.61%,62.28%,60.5%,60.59%,64.26%,65.9%,66.83%,65.97%
180,4,150,73.33%,73.23%,61.51%,62.38%,64.36%,63.23%,65.38%,67.16%,67.54%
180,4,200,72.55%,73.85%,60.15%,61.91%,60.86%,62.28%,64.07%,66.01%,65.41%
k,#TP,%SMOTE,NB,NB_K,SVM_1,SVM_2,SVM_3,RF_5,RF_10,RF_15,RF_20
180,5,0,73.97%,71.01%,63.91%,55.99%,54.32%,67.72%,72.81%,73.24%,72.68%
180,5,50,72.2%,70.77%,70.51%,57.62%,56.96%,67.0%,71.26%,71.89%,75.0%
180,5,100,72.23%,68.7%,70.76%,58.76%,57.09%,70.23%,72.11%,70.93%,70.7%
180,5,150,72.05%,67.84%,71.79%,60.62%,63.26%,62.12%,67.88%,69.17%,72.27%
180,5,200,71.71%,66.22%,69.84%,60.14%,59.28%,68.0%,70.76%,71.26%,71.54%
k,#TP,%SMOTE,NB,NB_K,SVM_1,SVM_2,SVM_3,RF_5,RF_10,RF_15,RF_20
180,6,0,61.92%,60.57%,60.76%,58.75%,60.9%,59.75%,69.68%,69.59%,68.48%
180,6,50,63.44%,60.76%,62.01%,64.03%,64.58%,52.84%,68.89%,70.76%,72.86%
180,6,100,62.44%,58.89%,59.58%,57.71%,62.85%,59.4%,62.57%,67.14%,70.05%
180,6,150,62.5%,60.8%,62.01%,62.71%,62.71%,63.49%,70.03%,67.62%,70.42%
180,6,200,59.83%,59.2%,62.15%,60.21%,57.5%,62.5%,65.3%,64.25%,65.25%
k,#TP,%SMOTE,NB,NB_K,SVM_1,SVM_2,SVM_3,RF_5,RF_10,RF_15,RF_20
365,1,0,75.92%,75.46%,69.64%,65.48%,62.85%,68.98%,70.69%,72.94%,74.16%
365,1,50,75.41%,75.55%,70.02%,66.03%,63.43%,68.67%,72.68%,75.66%,76.32%
365,1,100,75.05%,75.23%,67.49%,66.73%,64.51%,70.18%,73.73%,74.4%,75.92%
365,1,150,75.03%,75.08%,65.25%,65.92%,62.69%,69.31%,72.57%,74.23%,75.31%
365,1,200,74.62%,74.67%,64.47%,65.57%,66.53%,72.14%,75.35%,75.81%,76.6%
k,#TP,%SMOTE,NB,NB_K,SVM_1,SVM_2,SVM_3,RF_5,RF_10,RF_15,RF_20
365,2,0,74.59%,73.63%,66.43%,64.29%,63.81%,69.32%,71.44%,73.48%,72.76%
365,2,50,74.44%,74.25%,65.46%,63.18%,64.94%,68.15%,72.0%,71.94%,73.99%
365,2,100,73.81%,74.91%,65.85%,61.67%,64.61%,66.87%,71.09%,72.35%,74.55%
365,2,150,74.28%,74.85%,64.16%,60.71%,63.94%,67.17%,72.18%,72.16%,72.29%
365,2,200,74.11%,75.25%,61.55%,61.28%,64.98%,68.74%,70.18%,72.87%,74.03%
k,#TP,%SMOTE,NB,NB_K,SVM_1,SVM_2,SVM_3,RF_5,RF_10,RF_15,RF_20
365,3,0,78.03%,78.27%,69.27%,64.81%,63.76%,68.69%,71.79%,73.17%,73.74%
365,3,50,76.44%,78.03%,72.01%,66.27%,64.69%,67.49%,70.05%,73.46%,73.89%
365,3,100,76.5%,76.79%,69.98%,66.45%,64.76%,68.59%,70.15%,73.05%,73.49%
365,3,150,76.02%,77.09%,68.51%,65.46%,65.34%,66.79%,75.05%,76.62%,76.77%
365,3,200,75.69%,76.71%,68.99%,64.48%,68.38%,73.77%,75.6%,77.29%,77.54%
k,#TP,%SMOTE,NB,NB_K,SVM_1,SVM_2,SVM_3,RF_5,RF_10,RF_15,RF_20
365,4,0,78.91%,78.91%,68.55%,63.55%,61.77%,70.64%,73.91%,74.82%,75.55%
365,4,50,77.0%,78.36%,67.86%,60.86%,62.23%,66.14%,69.59%,72.68%,74.09%
365,4,100,77.0%,77.91%,68.91%,60.36%,62.36%,69.14%,73.82%,76.0%,75.05%
365,4,150,76.55%,77.0%,67.0%,62.68%,62.73%,65.82%,64.41%,66.64%,69.18%
365,4,200,76.55%,75.36%,66.59%,60.5%,61.27%,72.68%,76.82%,78.41%,78.5%
k,#TP,%SMOTE,NB,NB_K,SVM_1,SVM_2,SVM_3,RF_5,RF_10,RF_15,RF_20
365,5,0,79.22%,79.06%,73.12%,66.25%,64.38%,74.06%,75.31%,75.62%,75.86%
365,5,50,77.27%,78.44%,71.88%,65.0%,66.88%,73.36%,75.39%,77.27%,76.17%
365,5,100,76.64%,77.11%,71.88%,68.75%,69.38%,72.89%,76.09%,78.05%,80.16%
365,5,150,76.33%,75.78%,68.75%,63.75%,65.62%,74.92%,75.08%,77.42%,75.78%
365,5,200,78.28%,73.83%,71.88%,67.5%,66.25%,73.44%,75.55%,77.5%,77.27%
k,#TP,%SMOTE,NB,NB_K,SVM_1,SVM_2,SVM_3,RF_5,RF_10,RF_15,RF_20
365,6,0,65.1%,63.33%,63.83%,62.0%,64.67%,46.67%,46.27%,50.1%,55.2%
365,6,50,63.2%,60.27%,61.33%,58.5%,60.83%,58.13%,58.67%,61.5%,59.33%
365,6,100,62.3%,59.2%,66.0%,66.83%,64.5%,51.0%,53.1%,55.53%,58.07%
365,6,150,63.5%,58.93%,62.5%,57.83%,58.5%,56.37%,52.67%,53.07%,50.83%
365,6,200,61.9%,60.6%,65.83%,60.33%,60.0%,57.47%,61.5%,61.1%,64.43%
