Scores
1.132075472
4.509803922
1.333333333
1.351351351
0.273972603
0.888888889
0.666666667
0.38869258
1.666666667
nan
0.814814815
nan
0.643939394
0.896551724
0.578512397
0.262390671
0.833333333
2.8
1.171875
0.198019802
1.529411765
1.060606061
0.177514793
10
0.229007634
1.138211382
1.774193548
0.354609929
1.5
0.298913043
nan
0.666666667
0.054200542
0.721649485
4.390243902
1.386138614
0.886075949
0.358565737
0.307692308
0.271903323
0.491071429
0.961538462
0.178571429
0.8
0.6
2.258064516
0.23255814
0.234375
0.409836066
0.15503876
0.269230769
0.067264574
0.126582278
0.942028986
0.214285714
0.375335121
0.983606557
nan
1.538461538
1.2
0.78125
0.217391304
0.655737705
1.234567901
0.542635659
0.975609756
0.610687023
0.95959596
1.168224299
1.546391753
0.568181818
nan
0.243902439
0.462427746
1.583333333
nan
0.171919771
0.284090909
0.107526882
1.071428571
0.555555556
0.46875
nan
0.22556391
nan
0.086956522
0.491803279
0.696517413
0.245398773
0.242718447
0.657894737
0.413793103
0.327868852
0.94488189
1.526717557
0.512820513
0.114285714
0.450819672
0.211267606
0.886075949
2.142857143
0.288461538
0.549450549
0.478723404
1.41025641
4.084507042
0.472440945
0.751879699
0.416666667
nan
0.563380282
0.64516129
nan
0.446428571
nan
0.742857143
0.517241379
0.294117647
0.824742268
0.842105263
0.35
0.416666667
0.994475138
0.346666667
0.065789474
nan
1.384615385
1.144578313
3.47826087
0.985915493
1.206896552
1.578947368
0.789473684
1.071428571
0.909090909
0.819672131
nan
0.081566069
2.233009709
20
0.846153846
1.428571429
0.561797753
0.404411765
0.833333333
2.394366197
nan
0.961538462
nan
nan
1.037037037
0.604395604
0.706521739
0.444444444
0.839694656
0.154738878
0.864197531
0.36
0.43956044
0.197368421
0.25974026
0.1875
0.387596899
0.208728653
0.4
0.769230769
0.107526882
0.342465753
0.096153846
0.161290323
0.253164557
1
0.901639344
1.136363636
1.489361702
0.229508197
1.803278689
0.447761194
0.731707317
0.482573727
2.474226804
0.703125
0.658682635
0.545454545
0.23880597
0.385438972
0.655737705
0.344827586
0.952380952
0.266159696
0.803571429
0.78125
3.492063492
0.869565217
0.314009662
1.008403361
1.57480315
2.459016393
0.725388601
0.784313725
0.303030303
3.548387097
0.638297872
2.127659574
0.5
0.081967213
nan
0.847457627
0.357142857
0.784313725
0.092807425
0.37037037
0.737704918
2.574257426
0.821917808
0.133333333
2.24137931
0.084745763
nan
0.909090909
0.404040404
nan
nan
1.037037037
0.101522843
0.409836066
2.183908046
0.699300699
0.405405405
0.520231214
0.245901639
1.484375
0.964912281
0.909090909
nan
0.404040404
2.142857143
0.921052632
1.060606061
0.49382716
0.461538462
0.595238095
1.578947368
1.038961039
0.122699387
0.735294118
0.214592275
0.158102767
nan
0.864197531
1
1.111111111
2.857142857
0.121212121
nan
2
0.660377358
2.1875
1.481481481
0.724637681
0.342857143
0.363636364
0.709219858
1.509433962
0.987654321
nan
0.681818182
0.375
1.020408163
1.066666667
0.116959064
1.145038168
nan
1.411764706
0.042826552
1.285714286
0.411764706
0.447761194
2.150537634
0.438596491
0.4
0.703517588
0.367346939
1.176470588
0.485436893
1.209677419
0.573770492
0.983050847
0.184804928
0.798122066
0.257234727
0.411764706
nan
0.989010989
1.267605634
2.820512821
0.784313725
0.361842105
0.409836066
0.93220339
2.549019608
0.842105263
0.508474576
0.116414435
0.526315789
0.24691358
3.823529412
0.183486239
0.819672131
1.525423729
1
2.197802198
0.590551181
0.483870968
0.13986014
0.562248996
0.206896552
0.204081633
nan
0.08097166
1.692307692
0.5
0.693069307
0.161290323
0.425531915
0.161290323
0.338983051
0.416666667
0.061538462
1.25
2.424242424
0.333333333
0.361445783
0.56
0.13136289
0.143678161
0.991735537
1.956521739
0.610687023
1.578947368
0.210970464
1.578947368
0.980392157
2.043010753
nan
0.476190476
0.731707317
1.153846154
0.357142857
0.235546039
0.1875
0.555555556
0.62992126
nan
0.444444444
0.115384615
0.757575758
0.289855072
0.263157895
0.281690141
0.275862069
1.111111111
0.602409639
0.755395683
1.764705882
1.6
0.331125828
0.677290837
nan
0.163043478
0.491803279
nan
0.8
0.378787879
0.404255319
0.694444444
0.549450549
0.765027322
0.404040404
0.485436893
0.454545455
1.403508772
0.839416058
0.666666667
0.983606557
0.185185185
0.655737705
0.762711864
0.317460317
0.151515152
nan
0.111111111
0.029069767
nan
1.428571429
nan
0.238095238
0.760869565
0.203045685
0.49382716
1.612903226
0.75
0.23923445
1.034482759
0.681818182
0.821917808
1.485148515
3.255813953
nan
0.352941176
0.379746835
1.25
0.24
0.397350993
0.512820513
0.8
0.638297872
0.689655172
0.061349693
0.714285714
0.406320542
2.909090909
2.213114754
nan
0.384615385
0.526315789
nan
0.394736842
0.326530612
nan
0.62992126
2.571428571
0.103806228
0.535714286
0.952380952
0.040816327
0.889830508
0.298507463
0.725806452
1.023622047
2.258064516
0.35971223
0.153256705
1.801801802
0.212765957
0.43956044
0.848484848
0.175054705
0.442477876
1.324503311
0.232172471
0.62992126
1.023622047
1.025641026
1.12244898
0.12295082
1.2
1.208053691
2.333333333
0.744680851
2.571428571
0.220994475
0.46875
0.322580645
1.300813008
1.100917431
0.577319588
3.939393939
0.227272727
1.395348837
nan
0.049019608
0.618556701
2
0.869565217
